Data;acd;pesid2;gravidade
20/09/2017;133;13;9,77443609
20/09/2018;133;13;9,77443609
20/09/2019;171;15;8,771929825
20/09/2020;184;42;22,82608696
20/10/2007;180;26;14,44444444
20/10/2008;155;16;10,32258065
20/10/2009;149;17;11,40939597
20/10/2010;149;11;7,382550336
20/10/2011;154;21;13,63636364
20/10/2012;224;38;16,96428571
20/10/2013;242;31;12,80991736
20/10/2014;179;24;13,40782123
20/10/2015;110;9;8,181818182
20/10/2016;138;16;11,5942029
20/10/2017;159;22;13,83647799
20/10/2018;155;19;12,25806452
20/10/2019;193;19;9,844559585
20/10/2020;138;14;10,14492754
20/11/2007;115;13;11,30434783
20/11/2008;115;11;9,565217391
20/11/2009;182;17;9,340659341
20/11/2010;227;28;12,33480176
20/11/2011;217;29;13,3640553
20/11/2012;171;26;15,20467836
20/11/2013;164;19;11,58536585
20/11/2014;162;25;15,43209877
20/11/2015;207;18;8,695652174
20/11/2016;165;37;22,42424242
20/11/2017;162;16;9,87654321
20/11/2018;146;19;13,01369863
20/11/2019;118;15;12,71186441
20/11/2020;172;11;6,395348837
20/12/2007;179;19;10,61452514
20/12/2008;262;37;14,1221374
20/12/2009;317;50;15,77287066
20/12/2010;189;19;10,05291005
20/12/2011;181;15;8,287292818
20/12/2012;214;23;10,74766355
20/12/2013;284;35;12,32394366
20/12/2014;332;43;12,95180723
20/12/2015;265;53;20
20/12/2016;151;12;7,947019868
20/12/2017;148;7;4,72972973
20/12/2018;200;14;7
20/12/2019;196;21;10,71428571
20/12/2020;206;68;33,00970874
21/01/2007;171;32;18,71345029
21/01/2008;131;12;9,160305344
21/01/2009;130;11;8,461538462
21/01/2010;169;13;7,692307692
21/01/2011;178;19;10,6741573
21/01/2012;224;30;13,39285714
21/01/2013;197;18;9,137055838
21/01/2014;146;15;10,2739726
21/01/2015;155;21;13,5483871
21/01/2016;163;11;6,748466258
21/01/2017;172;23;13,37209302
21/01/2018;185;20;10,81081081
21/01/2019;140;11;7,857142857
21/01/2020;136;11;8,088235294
21/02/2007;125;16;12,8
21/02/2008;120;13;10,83333333
21/02/2009;281;36;12,8113879
21/02/2010;184;24;13,04347826
21/02/2011;189;18;9,523809524
21/02/2012;191;21;10,9947644
21/02/2013;158;16;10,12658228
21/02/2014;171;16;9,356725146
21/02/2015;170;19;11,17647059
21/02/2016;195;41;21,02564103
21/02/2017;125;12;9,6
21/02/2018;148;9;6,081081081
21/02/2019;134;11;8,208955224
21/02/2020;195;17;8,717948718
21/03/2007;104;8;7,692307692
21/03/2008;151;16;10,59602649
21/03/2009;193;27;13,98963731
21/03/2010;235;41;17,44680851
21/03/2011;136;11;8,088235294
21/03/2012;147;18;12,24489796
21/03/2013;182;15;8,241758242
21/03/2014;205;31;15,12195122
21/03/2015;225;31;13,77777778
21/03/2016;144;14;9,722222222
21/03/2017;120;8;6,666666667
21/03/2018;118;9;7,627118644
21/03/2019;131;13;9,923664122
21/03/2020;103;10;9,708737864
21/04/2007;187;29;15,50802139
21/04/2008;159;11;6,918238994
21/04/2009;162;7;4,320987654
21/04/2010;191;40;20,94240838
21/04/2011;352;59;16,76136364
21/04/2012;253;27;10,67193676
21/04/2013;219;21;9,589041096
21/04/2014;234;31;13,24786325
21/04/2015;171;21;12,28070175
21/04/2016;160;18;11,25
21/04/2017;199;18;9,045226131
21/04/2018;169;15;8,875739645
21/04/2019;200;21;10,5
21/04/2020;86;23;26,74418605
21/05/2007;107;15;14,01869159
21/05/2008;162;17;10,49382716
21/05/2009;128;12;9,375
21/05/2010;183;25;13,66120219
21/05/2011;257;42;16,34241245
21/05/2012;169;18;10,65088757
21/05/2013;157;12;7,643312102
21/05/2014;152;19;12,5
21/05/2015;175;14;8
21/05/2016;191;26;13,61256545
21/05/2017;183;28;15,30054645
21/05/2018;102;9;8,823529412
21/05/2019;134;13;9,701492537
21/05/2020;128;20;15,625
21/06/2007;122;7;5,737704918
21/06/2008;205;37;18,04878049
21/06/2009;180;21;11,66666667
21/06/2010;169;30;17,75147929
21/06/2011;171;9;5,263157895
21/06/2012;163;13;7,975460123
21/06/2013;213;23;10,79812207
21/06/2014;202;29;14,35643564
21/06/2015;167;24;14,37125749
21/06/2016;135;14;10,37037037
21/06/2017;117;10;8,547008547
21/06/2018;131;15;11,45038168
21/06/2019;123;15;12,19512195
21/06/2020;135;19;14,07407407
21/07/2007;171;34;19,88304094
21/07/2008;125;15;12
21/07/2009;141;11;7,80141844
21/07/2010;158;20;12,65822785
21/07/2011;154;16;10,38961039
21/07/2012;234;37;15,81196581
21/07/2013;234;39;16,66666667
21/07/2014;163;12;7,36196319
21/07/2015;116;11;9,482758621
21/07/2016;157;17;10,82802548
21/07/2017;171;16;9,356725146
21/07/2018;148;17;11,48648649
21/07/2019;186;46;24,7311828
21/07/2020;123;27;21,95121951
21/08/2007;118;14;11,86440678
21/08/2008;110;11;10
21/08/2009;171;17;9,941520468
21/08/2010;234;28;11,96581197
21/08/2011;259;49;18,91891892
21/08/2012;132;10;7,575757576
21/08/2013;181;11;6,077348066
21/08/2014;158;24;15,18987342
21/08/2015;185;13;7,027027027
21/08/2016;180;20;11,11111111
21/08/2017;140;14;10
21/08/2018;110;7;6,363636364
21/08/2019;143;11;7,692307692
21/08/2020;165;17;10,3030303
21/09/2007;166;25;15,06024096
21/09/2008;212;40;18,86792453
21/09/2009;185;21;11,35135135
21/09/2010;144;17;11,80555556
21/09/2011;139;19;13,66906475
21/09/2012;224;20;8,928571429
21/09/2013;232;39;16,81034483
21/09/2014;252;34;13,49206349
21/09/2015;136;13;9,558823529
21/09/2016;140;14;10
21/09/2017;137;12;8,759124088
21/09/2018;145;14;9,655172414
21/09/2019;145;23;15,86206897
21/09/2020;171;13;7,602339181
21/10/2007;193;24;12,43523316
21/10/2008;107;15;14,01869159
21/10/2009;130;6;4,615384615
21/10/2010;150;19;12,66666667
21/10/2011;209;33;15,78947368
21/10/2012;260;67;25,76923077
21/10/2013;152;21;13,81578947
21/10/2014;172;20;11,62790698
21/10/2015;138;9;6,52173913
21/10/2016;180;10;5,555555556
21/10/2017;175;32;18,28571429
21/10/2018;154;20;12,98701299
21/10/2019;151;17;11,25827815
21/10/2020;144;20;13,88888889
21/11/2007;95;14;14,73684211
21/11/2008;177;21;11,86440678
21/11/2009;230;22;9,565217391
21/11/2010;235;36;15,31914894
21/11/2011;175;19;10,85714286
21/11/2012;148;17;11,48648649
21/11/2013;172;17;9,88372093
21/11/2014;207;25;12,07729469
21/11/2015;203;24;11,8226601
21/11/2016;124;13;10,48387097
21/11/2017;143;24;16,78321678
21/11/2018;110;8;7,272727273
21/11/2019;151;30;19,86754967
21/11/2020;191;27;14,13612565
21/12/2007;244;33;13,52459016
21/12/2008;249;41;16,46586345
21/12/2009;200;29;14,5
21/12/2010;193;20;10,3626943
21/12/2011;197;34;17,25888325
21/12/2012;311;50;16,07717042
21/12/2013;339;49;14,45427729
21/12/2014;289;37;12,80276817
21/12/2015;194;27;13,91752577
21/12/2016;171;19;11,11111111
21/12/2017;207;28;13,52657005
21/12/2018;194;19;9,793814433
21/12/2019;245;19;7,755102041
21/12/2020;171;23;13,4502924
22/01/2007;125;12;9,6
22/01/2008;127;16;12,5984252
22/01/2009;106;8;7,547169811
22/01/2010;183;17;9,289617486
22/01/2011;213;22;10,3286385
22/01/2012;228;26;11,40350877
22/01/2013;149;7;4,697986577
22/01/2014;152;9;5,921052632
22/01/2015;153;17;11,11111111
22/01/2016;150;17;11,33333333
22/01/2017;187;24;12,8342246
22/01/2018;145;19;13,10344828
22/01/2019;116;8;6,896551724
22/01/2020;153;23;15,03267974
22/02/2007;103;16;15,53398058
22/02/2008;121;29;23,96694215
22/02/2009;200;26;13
22/02/2010;171;22;12,86549708
22/02/2011;169;17;10,0591716
22/02/2012;204;18;8,823529412
22/02/2013;195;24;12,30769231
22/02/2014;233;30;12,87553648
22/02/2015;170;32;18,82352941
22/02/2016;147;13;8,843537415
22/02/2017;118;14;11,86440678
22/02/2018;134;11;8,208955224
22/02/2019;156;8;5,128205128
22/02/2020;212;20;9,433962264
22/03/2007;116;15;12,93103448
22/03/2008;125;18;14,4
22/03/2009;176;18;10,22727273
22/03/2010;157;20;12,7388535
22/03/2011;147;28;19,04761905
22/03/2012;139;11;7,913669065
22/03/2013;212;17;8,018867925
22/03/2014;214;32;14,95327103
22/03/2015;199;26;13,06532663
22/03/2016;149;8;5,369127517
22/03/2017;139;10;7,194244604
22/03/2018;122;9;7,37704918
22/03/2019;164;14;8,536585366
22/03/2020;88;25;28,40909091
22/04/2007;187;20;10,69518717
22/04/2008;144;22;15,27777778
22/04/2009;153;13;8,496732026
22/04/2010;142;13;9,154929577
22/04/2011;166;19;11,44578313
22/04/2012;211;32;15,16587678
22/04/2013;147;8;5,442176871
22/04/2014;194;19;9,793814433
22/04/2015;175;10;5,714285714
22/04/2016;146;15;10,2739726
22/04/2017;174;15;8,620689655
22/04/2018;180;40;22,22222222
22/04/2019;155;18;11,61290323
22/04/2020;84;9;10,71428571
22/05/2007;99;14;14,14141414
22/05/2008;189;27;14,28571429
22/05/2009;191;19;9,947643979
22/05/2010;241;32;13,2780083
22/05/2011;262;36;13,74045802
22/05/2012;176;20;11,36363636
22/05/2013;174;23;13,2183908
22/05/2014;159;25;15,72327044
22/05/2015;184;11;5,97826087
22/05/2016;202;31;15,34653465
22/05/2017;132;12;9,090909091
22/05/2018;102;3;2,941176471
22/05/2019;124;13;10,48387097
22/05/2020;142;12;8,450704225
22/06/2007;166;15;9,036144578
22/06/2008;198;39;19,6969697
22/06/2009;151;24;15,89403974
22/06/2010;155;19;12,25806452
22/06/2011;207;26;12,56038647
22/06/2012;224;35;15,625
22/06/2013;251;49;19,52191235
22/06/2014;219;22;10,0456621
22/06/2015;178;23;12,92134831
22/06/2016;144;18;12,5
22/06/2017;141;63;44,68085106
22/06/2018;149;7;4,697986577
22/06/2019;141;14;9,929078014
22/06/2020;126;8;6,349206349
22/07/2007;208;41;19,71153846
22/07/2008;117;34;29,05982906
22/07/2009;137;18;13,13868613
22/07/2010;165;16;9,696969697
22/07/2011;207;24;11,5942029
22/07/2012;258;54;20,93023256
22/07/2013;208;30;14,42307692
22/07/2014;142;12;8,450704225
22/07/2015;160;8;5
22/07/2016;171;17;9,941520468
22/07/2017;185;25;13,51351351
22/07/2018;180;20;11,11111111
22/07/2019;137;18;13,13868613
22/07/2020;112;8;7,142857143
22/08/2007;98;9;9,183673469
22/08/2008;152;13;8,552631579
22/08/2009;188;27;14,36170213
22/08/2010;230;36;15,65217391
22/08/2011;193;21;10,88082902
22/08/2012;149;18;12,08053691
22/08/2013;151;10;6,622516556
22/08/2014;176;23;13,06818182
22/08/2015;181;17;9,392265193
22/08/2016;146;14;9,589041096
22/08/2017;146;15;10,2739726
22/08/2018;125;22;17,6
22/08/2019;132;16;12,12121212
22/08/2020;168;20;11,9047619
22/09/2007;192;29;15,10416667
22/09/2008;121;21;17,3553719
22/09/2009;134;20;14,92537313
22/09/2010;137;14;10,2189781
22/09/2011;183;24;13,1147541
22/09/2012;201;23;11,44278607
22/09/2013;236;25;10,59322034
22/09/2014;198;19;9,595959596
22/09/2015;124;14;11,29032258
22/09/2016;152;11;7,236842105
22/09/2017;178;16;8,988764045
22/09/2018;164;31;18,90243902
22/09/2019;199;30;15,07537688
22/09/2020;138;12;8,695652174
22/10/2007;145;18;12,4137931
22/10/2008;114;7;6,140350877
22/10/2009;150;23;15,33333333
22/10/2010;189;17;8,994708995
22/10/2011;260;32;12,30769231
22/10/2012;208;44;21,15384615
22/10/2013;164;20;12,19512195
22/10/2014;150;11;7,333333333
22/10/2015;155;13;8,387096774
22/10/2016;212;31;14,62264151
22/10/2017;180;29;16,11111111
22/10/2018;135;10;7,407407407
22/10/2019;111;6;5,405405405
22/10/2020;129;12;9,302325581
22/11/2007;109;16;14,67889908
22/11/2008;198;33;16,66666667
22/11/2009;205;30;14,63414634
22/11/2010;169;12;7,100591716
22/11/2011;145;14;9,655172414
22/11/2012;150;23;15,33333333
22/11/2013;201;17;8,457711443
22/11/2014;203;22;10,83743842
22/11/2015;190;41;21,57894737
22/11/2016;140;8;5,714285714
22/11/2017;117;11;9,401709402
22/11/2018;123;9;7,317073171
22/11/2019;171;12;7,01754386
22/11/2020;189;36;19,04761905
22/12/2007;305;46;15,08196721
22/12/2008;188;27;14,36170213
22/12/2009;167;18;10,77844311
22/12/2010;216;23;10,64814815
22/12/2011;210;37;17,61904762
22/12/2012;351;61;17,37891738
22/12/2013;303;58;19,14191419
22/12/2014;228;24;10,52631579
22/12/2015;182;26;14,28571429
22/12/2016;196;18;9,183673469
22/12/2017;247;27;10,93117409
22/12/2018;272;37;13,60294118
22/12/2019;198;33;16,66666667
22/12/2020;164;18;10,97560976
23/01/2007;106;14;13,20754717
23/01/2008;112;11;9,821428571
23/01/2009;157;11;7,006369427
23/01/2010;177;22;12,42937853
23/01/2011;258;32;12,40310078
23/01/2012;174;15;8,620689655
23/01/2013;142;12;8,450704225
23/01/2014;171;15;8,771929825
23/01/2015;156;11;7,051282051
23/01/2016;192;12;6,25
23/01/2017;135;10;7,407407407
23/01/2018;126;12;9,523809524
23/01/2019;124;9;7,258064516
23/01/2020;138;18;13,04347826
23/02/2007;109;15;13,76146789
23/02/2008;142;14;9,85915493
23/02/2009;155;19;12,25806452
23/02/2010;149;9;6,040268456
23/02/2011;178;17;9,550561798
23/02/2012;133;15;11,27819549
23/02/2013;202;20;9,900990099
23/02/2014;227;29;12,7753304
23/02/2015;149;7;4,697986577
23/02/2016;117;14;11,96581197
23/02/2017;162;10;6,172839506
23/02/2018;141;12;8,510638298
23/02/2019;162;11;6,790123457
23/02/2020;184;27;14,67391304
23/03/2007;140;25;17,85714286
23/03/2008;220;16;7,272727273
23/03/2009;134;16;11,94029851
23/03/2010;147;17;11,56462585
23/03/2011;162;22;13,58024691
23/03/2012;205;15;7,317073171
23/03/2013;209;28;13,39712919
23/03/2014;239;44;18,41004184
23/03/2015;160;17;10,625
23/03/2016;148;15;10,13513514
23/03/2017;128;20;15,625
23/03/2018;181;13;7,182320442
23/03/2019;176;21;11,93181818
23/03/2020;60;6;10
23/04/2007;124;18;14,51612903
23/04/2008;123;15;12,19512195
23/04/2009;119;18;15,12605042
23/04/2010;160;13;8,125
23/04/2011;194;17;8,762886598
23/04/2012;161;17;10,55900621
23/04/2013;151;19;12,58278146
23/04/2014;156;17;10,8974359
23/04/2015;189;15;7,936507937
23/04/2016;166;14;8,43373494
23/04/2017;182;34;18,68131868
23/04/2018;150;10;6,666666667
23/04/2019;100;12;12
23/04/2020;94;10;10,63829787
23/05/2007;110;23;20,90909091
23/05/2008;139;14;10,07194245
23/05/2009;176;28;15,90909091
23/05/2010;219;34;15,52511416
23/05/2011;185;18;9,72972973
23/05/2012;164;11;6,707317073
23/05/2013;176;18;10,22727273
23/05/2014;205;21;10,24390244
23/05/2015;226;30;13,27433628
23/05/2016;130;9;6,923076923
23/05/2017;137;17;12,40875912
23/05/2018;120;3;2,5
23/05/2019;137;11;8,02919708
23/05/2020;123;13;10,56910569
23/06/2007;182;31;17,03296703
23/06/2008;145;15;10,34482759
23/06/2009;143;20;13,98601399
23/06/2010;200;35;17,5
23/06/2011;220;32;14,54545455
23/06/2012;212;24;11,32075472
23/06/2013;221;30;13,57466063
23/06/2014;156;15;9,615384615
23/06/2015;162;14;8,641975309
23/06/2016;144;11;7,638888889
23/06/2017;201;33;16,41791045
23/06/2018;182;22;12,08791209
23/06/2019;171;17;9,941520468
23/06/2020;114;3;2,631578947
23/07/2007;115;16;13,91304348
23/07/2008;125;11;8,8
23/07/2009;145;31;21,37931034
23/07/2010;235;31;13,19148936
23/07/2011;252;32;12,6984127
23/07/2012;150;13;8,666666667
23/07/2013;170;20;11,76470588
23/07/2014;150;12;8
23/07/2015;129;10;7,751937984
23/07/2016;187;14;7,486631016
23/07/2017;194;43;22,16494845
23/07/2018;123;10;8,130081301
23/07/2019;137;9;6,569343066
23/07/2020;118;5;4,237288136
23/08/2007;118;12;10,16949153
23/08/2008;181;23;12,70718232
23/08/2009;220;26;11,81818182
23/08/2010;141;21;14,89361702
23/08/2011;131;13;9,923664122
23/08/2012;156;16;10,25641026
23/08/2013;191;25;13,08900524
23/08/2014;224;40;17,85714286
23/08/2015;195;30;15,38461538
23/08/2016;134;18;13,43283582
23/08/2017;113;11;9,734513274
23/08/2018;120;9;7,5
23/08/2019;153;9;5,882352941
23/08/2020;142;45;31,69014085
23/09/2007;198;21;10,60606061
23/09/2008;109;7;6,422018349
23/09/2009;141;18;12,76595745
23/09/2010;159;27;16,98113208
23/09/2011;204;15;7,352941176
23/09/2012;226;30;13,27433628
23/09/2013;143;13;9,090909091
23/09/2014;172;28;16,27906977
23/09/2015;117;14;11,96581197
23/09/2016;166;17;10,24096386
23/09/2017;188;12;6,382978723
23/09/2018;168;32;19,04761905
23/09/2019;141;7;4,964539007
23/09/2020;129;12;9,302325581
23/10/2007;107;12;11,21495327
23/10/2008;122;10;8,196721311
23/10/2009;179;22;12,29050279
23/10/2010;252;33;13,0952381
23/10/2011;257;33;12,84046693
23/10/2012;171;17;9,941520468
23/10/2013;171;11;6,432748538
23/10/2014;180;20;11,11111111
23/10/2015;142;17;11,97183099
23/10/2016;178;33;18,53932584
23/10/2017;145;16;11,03448276
23/10/2018;134;13;9,701492537
23/10/2019;139;19;13,66906475
23/10/2020;159;9;5,660377358
23/11/2007;146;22;15,06849315
23/11/2008;188;31;16,4893617
23/11/2009;146;8;5,479452055
23/11/2010;157;11;7,006369427
23/11/2011;153;16;10,45751634
23/11/2012;194;15;7,731958763
23/11/2013;229;31;13,5371179
23/11/2014;232;21;9,051724138
23/11/2015;176;14;7,954545455
23/11/2016;130;20;15,38461538
23/11/2017;132;13;9,848484848
23/11/2018;176;18;10,22727273
23/11/2019;159;17;10,6918239
23/11/2020;146;15;10,2739726
23/12/2007;270;63;23,33333333
23/12/2008;202;19;9,405940594
23/12/2009;252;29;11,50793651
23/12/2010;296;33;11,14864865
23/12/2011;282;29;10,28368794
23/12/2012;260;57;21,92307692
23/12/2013;261;26;9,961685824
23/12/2014;228;31;13,59649123
23/12/2015;215;23;10,69767442
23/12/2016;237;42;17,72151899
23/12/2017;295;27;9,152542373
23/12/2018;198;21;10,60606061
23/12/2019;207;26;12,56038647
23/12/2020;192;27;14,0625
24/01/2007;116;17;14,65517241
24/01/2008;129;16;12,40310078
24/01/2009;161;16;9,937888199
24/01/2010;234;25;10,68376068
24/01/2011;161;21;13,04347826
24/01/2012;154;15;9,74025974
24/01/2013;159;19;11,94968553
24/01/2014;214;27;12,61682243
24/01/2015;197;29;14,72081218
24/01/2016;177;24;13,55932203
24/01/2017;118;14;11,86440678
24/01/2018;99;12;12,12121212
24/01/2019;143;14;9,79020979
24/01/2020;138;20;14,49275362
24/02/2007;135;20;14,81481481
24/02/2008;195;23;11,79487179
24/02/2009;165;19;11,51515152
24/02/2010;134;12;8,955223881
24/02/2011;167;12;7,185628743
24/02/2012;130;12;9,230769231
24/02/2013;202;37;18,31683168
24/02/2014;175;18;10,28571429
24/02/2015;137;5;3,649635036
24/02/2016;135;16;11,85185185
24/02/2017;225;26;11,55555556
24/02/2018;157;18;11,46496815
24/02/2019;179;30;16,75977654
24/02/2020;137;12;8,759124088
24/03/2007;176;20;11,36363636
24/03/2008;141;18;12,76595745
24/03/2009;142;15;10,56338028
24/03/2010;148;20;13,51351351
24/03/2011;142;13;9,154929577
24/03/2012;208;19;9,134615385
24/03/2013;196;19;9,693877551
24/03/2014;185;16;8,648648649
24/03/2015;126;13;10,31746032
24/03/2016;212;30;14,1509434
24/03/2017;160;17;10,625
24/03/2018;174;26;14,94252874
24/03/2019;163;21;12,88343558
24/03/2020;83;8;9,638554217
24/04/2007;138;12;8,695652174
24/04/2008;126;13;10,31746032
24/04/2009;143;17;11,88811189
24/04/2010;212;24;11,32075472
24/04/2011;307;23;7,491856678
24/04/2012;140;12;8,571428571
24/04/2013;160;17;10,625
24/04/2014;155;11;7,096774194
24/04/2015;163;20;12,26993865
24/04/2016;202;22;10,89108911
24/04/2017;143;10;6,993006993
24/04/2018;127;20;15,7480315
24/04/2019;131;16;12,21374046
24/04/2020;125;14;11,2
24/05/2007;111;11;9,90990991
24/05/2008;152;17;11,18421053
24/05/2009;191;22;11,51832461
24/05/2010;176;29;16,47727273
24/05/2011;136;18;13,23529412
24/05/2012;159;22;13,83647799
24/05/2013;228;25;10,96491228
24/05/2014;193;34;17,61658031
24/05/2015;192;32;16,66666667
24/05/2016;129;6;4,651162791
24/05/2017;120;6;5
24/05/2018;98;10;10,20408163
24/05/2019;145;13;8,965517241
24/05/2020;121;13;10,74380165
24/06/2007;203;47;23,15270936
24/06/2008;120;18;15
24/06/2009;145;14;9,655172414
24/06/2010;164;23;14,02439024
24/06/2011;202;19;9,405940594
24/06/2012;240;38;15,83333333
24/06/2013;200;24;12
24/06/2014;146;7;4,794520548
24/06/2015;153;17;11,11111111
24/06/2016;169;16;9,467455621
24/06/2017;193;12;6,21761658
24/06/2018;161;19;11,80124224
24/06/2019;169;14;8,284023669
24/06/2020;117;8;6,837606838
24/07/2007;122;13;10,6557377
24/07/2008;130;25;19,23076923
24/07/2009;196;24;12,24489796
24/07/2010;223;26;11,65919283
24/07/2011;267;29;10,86142322
24/07/2012;163;20;12,26993865
24/07/2013;158;16;10,12658228
24/07/2014;161;16;9,937888199
24/07/2015;142;20;14,08450704
24/07/2016;195;22;11,28205128
24/07/2017;157;19;12,10191083
24/07/2018;125;27;21,6
24/07/2019;136;16;11,76470588
24/07/2020;144;13;9,027777778
24/08/2007;120;10;8,333333333
24/08/2008;162;30;18,51851852
24/08/2009;152;19;12,5
24/08/2010;146;19;13,01369863
24/08/2011;129;18;13,95348837
24/08/2012;179;18;10,05586592
24/08/2013;227;29;12,7753304
24/08/2014;247;35;14,17004049
24/08/2015;159;13;8,176100629
24/08/2016;129;14;10,85271318
24/08/2017;144;18;12,5
24/08/2018;152;25;16,44736842
24/08/2019;177;29;16,38418079
24/08/2020;146;6;4,109589041
24/09/2007;119;13;10,92436975
24/09/2008;137;11;8,02919708
24/09/2009;135;11;8,148148148
24/09/2010;223;25;11,21076233
24/09/2011;225;35;15,55555556
24/09/2012;160;19;11,875
24/09/2013;151;29;19,20529801
24/09/2014;159;17;10,6918239
24/09/2015;127;17;13,38582677
24/09/2016;197;29;14,72081218
24/09/2017;194;36;18,55670103
24/09/2018;118;19;16,10169492
24/09/2019;132;18;13,63636364
24/09/2020;127;8;6,299212598
24/10/2007;147;24;16,32653061
24/10/2008;147;21;14,28571429
24/10/2009;200;21;10,5
24/10/2010;235;28;11,91489362
24/10/2011;160;18;11,25
24/10/2012;166;11;6,626506024
24/10/2013;192;19;9,895833333
24/10/2014;174;10;5,747126437
24/10/2015;184;22;11,95652174
24/10/2016;125;9;7,2
24/10/2017;124;10;8,064516129
24/10/2018;128;16;12,5
24/10/2019;119;6;5,042016807
24/10/2020;183;25;13,66120219
24/11/2007;190;22;11,57894737
24/11/2008;112;11;9,821428571
24/11/2009;123;15;12,19512195
24/11/2010;171;17;9,941520468
24/11/2011;163;18;11,04294479
24/11/2012;224;35;15,625
24/11/2013;237;46;19,4092827
24/11/2014;177;15;8,474576271
24/11/2015;134;11;8,208955224
24/11/2016;125;15;12
24/11/2017;163;22;13,49693252
24/11/2018;169;27;15,97633136
24/11/2019;172;25;14,53488372
24/11/2020;119;4;3,361344538
24/12/2007;165;27;16,36363636
24/12/2008;249;33;13,25301205
24/12/2009;344;40;11,62790698
24/12/2010;342;49;14,32748538
24/12/2011;290;32;11,03448276
24/12/2012;187;19;10,16042781
24/12/2013;207;26;12,56038647
24/12/2014;211;25;11,84834123
24/12/2015;274;41;14,96350365
24/12/2016;203;25;12,31527094
24/12/2017;203;19;9,359605911
24/12/2018;155;19;12,25806452
24/12/2019;168;11;6,547619048
24/12/2020;207;22;10,62801932
25/01/2007;124;16;12,90322581
25/01/2008;163;24;14,72392638
25/01/2009;200;27;13,5
25/01/2010;149;9;6,040268456
25/01/2011;164;18;10,97560976
25/01/2012;139;15;10,79136691
25/01/2013;203;18;8,866995074
25/01/2014;206;32;15,53398058
25/01/2015;214;27;12,61682243
25/01/2016;166;15;9,036144578
25/01/2017;135;10;7,407407407
25/01/2018;120;9;7,5
25/01/2019;159;16;10,06289308
25/01/2020;158;12;7,594936709
25/02/2007;149;20;13,42281879
25/02/2008;141;25;17,73049645
25/02/2009;141;4;2,836879433
25/02/2010;174;21;12,06896552
25/02/2011;214;21;9,813084112
25/02/2012;195;29;14,87179487
25/02/2013;177;16;9,039548023
25/02/2014;149;12;8,053691275
25/02/2015;155;11;7,096774194
25/02/2016;138;9;6,52173913
25/02/2017;275;52;18,90909091
25/02/2018;150;18;12
25/02/2019;146;16;10,95890411
25/02/2020;152;16;10,52631579
25/03/2007;162;26;16,04938272
25/03/2008;116;10;8,620689655
25/03/2009;127;8;6,299212598
25/03/2010;170;19;11,17647059
25/03/2011;184;28;15,2173913
25/03/2012;215;30;13,95348837
25/03/2013;179;17;9,497206704
25/03/2014;163;9;5,521472393
25/03/2015;146;10;6,849315068
25/03/2016;180;23;12,77777778
25/03/2017;187;30;16,04278075
25/03/2018;175;28;16
25/03/2019;136;11;8,088235294
25/03/2020;57;12;21,05263158
25/04/2007;122;24;19,67213115
25/04/2008;128;11;8,59375
25/04/2009;150;27;18
25/04/2010;190;42;22,10526316
25/04/2011;208;19;9,134615385
25/04/2012;148;14;9,459459459
25/04/2013;146;16;10,95890411
25/04/2014;165;17;10,3030303
25/04/2015;168;16;9,523809524
25/04/2016;133;16;12,03007519
25/04/2017;126;4;3,174603175
25/04/2018;133;12;9,022556391
25/04/2019;137;8;5,839416058
25/04/2020;130;17;13,07692308
25/05/2007;130;15;11,53846154
25/05/2008;188;32;17,0212766
25/05/2009;169;26;15,38461538
25/05/2010;149;16;10,73825503
25/05/2011;165;17;10,3030303
25/05/2012;201;32;15,92039801
25/05/2013;189;29;15,34391534
25/05/2014;205;30;14,63414634
25/05/2015;173;10;5,780346821
25/05/2016;163;18;11,04294479
25/05/2017;142;26;18,30985915
25/05/2018;82;11;13,41463415
25/05/2019;139;23;16,54676259
25/05/2020;102;7;6,862745098
25/06/2007;128;23;17,96875
25/06/2008;104;12;11,53846154
25/06/2009;140;16;11,42857143
25/06/2010;211;36;17,06161137
25/06/2011;195;20;10,25641026
25/06/2012;185;17;9,189189189
25/06/2013;151;18;11,9205298
25/06/2014;156;15;9,615384615
25/06/2015;136;21;15,44117647
25/06/2016;182;24;13,18681319
25/06/2017;182;24;13,18681319
25/06/2018;181;11;6,077348066
25/06/2019;134;15;11,19402985
25/06/2020;108;9;8,333333333
25/07/2007;115;25;21,73913043
25/07/2008;166;24;14,45783133
25/07/2009;183;22;12,02185792
25/07/2010;248;38;15,32258065
25/07/2011;175;15;8,571428571
25/07/2012;150;16;10,66666667
25/07/2013;172;28;16,27906977
25/07/2014;223;28;12,55605381
25/07/2015;192;29;15,10416667
25/07/2016;179;23;12,84916201
25/07/2017;106;10;9,433962264
25/07/2018;109;15;13,76146789
25/07/2019;146;24;16,43835616
25/07/2020;162;18;11,11111111
25/08/2007;179;21;11,73184358
25/08/2008;113;8;7,079646018
25/08/2009;152;23;15,13157895
25/08/2010;136;13;9,558823529
25/08/2011;168;23;13,69047619
25/08/2012;189;22;11,64021164
25/08/2013;253;38;15,01976285
25/08/2014;188;17;9,042553191
25/08/2015;122;9;7,37704918
25/08/2016;155;16;10,32258065
25/08/2017;168;25;14,88095238
25/08/2018;146;18;12,32876712
25/08/2019;160;22;13,75
25/08/2020;132;11;8,333333333
25/09/2007;90;13;14,44444444
